MODE,FRAME,YAW,PITCH,ROLL,YAWm,PITCHm,ROLLm,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,TEMP_F,FRAME_TIME_S,FRAME_TIME_MS,FRAME_TIME_US,INT_TIME_S,INT_TIME_MS,INT_TIME_US
RUN MODE,130,-164.27583,4.22949,1.41776,0,0,0,-0.07471,0.02695,0.99121,0.36183,0.58321,0.07328,581.64844,3649.21875,3357.36719,78.90917,0,3,355,0,29,997
RUN MODE,131,-164.27763,4.2351,1.49866,0,0,0,-0.07427,0.02778,0.99229,0.25038,0.3374,0.08092,588.65625,3656.25,3373.17163,78.91133,0,3,282,0,30,4
RUN MODE,132,-164.27577,4.26457,1.5311,0,0,0,-0.07476,0.02739,0.98994,0.19695,0.21985,0.08092,581.64844,3682.03125,3402.52344,78.91349,0,3,330,0,29,996
RUN MODE,133,-164.26826,4.254,1.48997,0,0,0,-0.07422,0.02563,0.99336,0.22137,0.24122,0.0855,607.34375,3679.6875,3386.71875,78.91673,0,3,281,0,29,997
RUN MODE,134,-164.26471,4.24194,1.51257,0,0,0,-0.07432,0.02739,0.9939,0.38168,0.38626,0.10687,593.32812,3675,3377.68774,78.91996,0,3,310,0,29,999
RUN MODE,135,-164.25652,4.19347,1.47346,0,0,0,-0.07363,0.02632,0.99634,0.65038,0.67481,0.12061,588.65625,3684.375,3377.68774,78.92104,0,3,281,0,30,0
RUN MODE,136,-164.26141,4.11901,1.59299,0,0,0,-0.07168,0.03125,0.97832,1.08092,1.21527,0.11145,607.34375,3689.0625,3364.14062,78.92104,0,3,289,0,29,997
RUN MODE,137,-164.26939,4.13825,1.73657,0,0,0,-0.07593,0.03403,0.98262,0.97863,2.27328,0.04733,602.67188,3670.3125,3337.04688,78.9178,0,3,320,0,30,0
RUN MODE,138,-164.27231,4.17464,1.81551,0,0,0,-0.07925,0.03335,0.9834,0.45496,3.46412,-0.02443,576.97656,3672.65625,3343.82056,78.91241,0,3,482,0,29,999
RUN MODE,139,-164.28221,4.16347,2.03906,0,0,0,-0.07915,0.0373,0.96509,-0.30534,4.65191,-0.0626,574.64062,3684.375,3341.5625,78.90486,0,3,408,0,29,997
RUN MODE,140,-164.28279,4.19745,2.1689,0,0,0,-0.08325,0.03477,0.96812,-2.04275,5.96641,-0.21069,565.29688,3679.6875,3328.01538,78.9027,0,3,426,0,29,997
RUN MODE,141,-164.26509,4.3289,2.04654,0,0,0,-0.09189,0.02554,0.99692,-4.05496,7.10687,-0.42137,548.94531,3682.03125,3330.27344,78.90055,0,3,425,0,29,998
RUN MODE,142,-164.24274,4.40727,1.86313,0,0,0,-0.09399,0.01958,1.00015,-4.96947,7.7542,-0.51145,562.96094,3710.15625,3312.21094,78.89839,0,3,476,0,30,1
RUN MODE,143,-164.22833,4.52408,1.78302,0,0,0,-0.09702,0.01968,0.99204,-4.97863,8.31603,-0.51603,590.99219,3714.84375,3334.78906,78.90163,0,3,466,0,30,1
RUN MODE,144,-164.20288,4.75234,1.5654,0,0,0,-0.10566,0.01416,1.00811,-4.85191,8.90382,-0.52824,616.6875,3726.5625,3332.53149,78.90702,0,3,388,0,30,2
RUN MODE,145,-164.17697,5.04003,1.37419,0,0,0,-0.11167,0.01304,1.00156,-3.91756,9.21985,-0.41527,630.70312,3735.9375,3337.04688,78.90486,0,3,444,0,29,996
RUN MODE,146,-164.14786,5.30007,1.23727,0,0,0,-0.11494,0.01396,0.99165,-2.65038,9.35878,-0.17405,651.72656,3747.65625,3330.27344,78.90702,0,3,501,0,29,994
RUN MODE,147,-164.117,5.57062,1.14662,0,0,0,-0.11875,0.01484,0.98228,-1.7374,9.37557,0.01374,656.39844,3738.28125,3321.24243,78.91241,0,3,450,0,29,996
RUN MODE,148,-164.07866,5.84847,1.00714,0,0,0,-0.12422,0.01265,0.98828,-1.28855,9.26107,0.10382,647.05469,3757.03125,3289.63281,78.91133,0,3,440,0,30,1
RUN MODE,149,-164.03763,6.10351,0.83835,0,0,0,-0.12749,0.01021,0.98545,-0.80153,9.03511,0.15725,630.70312,3759.375,3269.3125,78.91026,0,3,450,0,29,997
RUN MODE,150,-164.01347,6.35186,0.80899,0,0,0,-0.13096,0.0126,0.98213,-0.44427,8.87176,0.17863,637.71094,3766.40625,3239.96094,78.91564,0,3,454,0,29,999
RUN MODE,151,-163.99261,6.59168,0.76312,0,0,0,-0.13496,0.01152,0.98237,-0.44885,8.83511,0.0916,628.36719,3771.09375,3217.38281,78.92104,0,3,410,0,29,998
RUN MODE,152,-163.97206,6.87364,0.68573,0,0,0,-0.14023,0.00938,0.97988,-0.58931,8.84886,0.00916,609.67969,3789.84375,3221.89844,78.92104,0,3,415,0,30,0
RUN MODE,153,-163.96021,7.13686,0.6687,0,0,0,-0.14419,0.00986,0.97783,-0.66718,8.83359,-0.01985,595.66406,3794.53125,3208.35181,78.92104,0,3,434,0,29,999
RUN MODE,154,-163.95448,7.45797,0.68716,0,0,0,-0.15044,0.01064,0.97759,-0.71145,8.71145,-0.05344,609.67969,3803.90625,3203.83569,78.92319,0,3,989,0,29,998
RUN MODE,155,-163.9406,7.65496,0.63364,0,0,0,-0.15142,0.00898,0.97798,-0.51145,8.45343,-0.05191,628.36719,3813.28125,3203.83569,78.92104,0,3,417,0,30,2
RUN MODE,156,-163.93311,7.90632,0.63666,0,0,0,-0.15513,0.0106,0.97148,-0.14504,8.19237,0.02443,626.03125,3834.375,3201.57812,78.91457,0,3,417,0,29,997
RUN MODE,157,-163.92693,8.1195,0.6553,0,0,0,-0.1583,0.01143,0.9731,-0.02137,8.10229,0.05649,649.39062,3848.4375,3188.03125,78.91133,0,3,376,0,29,999
RUN MODE,158,-163.91579,8.41689,0.64153,0,0,0,-0.16528,0.0106,0.97388,-0.07023,8.26107,0.05191,661.07031,3860.15625,3181.25757,78.91026,0,3,512,0,30,0
RUN MODE,159,-163.89587,8.61499,0.57944,0,0,0,-0.16802,0.00864,0.97466,-0.14656,8.63511,0.06412,644.71875,3881.25,3174.48462,78.9081,0,3,440,0,29,998
RUN MODE,160,-163.88136,8.92592,0.55907,0,0,0,-0.17603,0.00884,0.97236,-0.19695,9.21527,0.07176,609.67969,3897.65625,3194.80469,78.90702,0,3,469,0,29,998
RUN MODE,161,-163.8727,9.15447,0.57712,0,0,0,-0.18052,0.00942,0.97402,-0.36947,9.97405,0.04122,619.02344,3902.34375,3203.83569,78.90702,0,3,414,0,30,1
RUN MODE,162,-163.86368,9.39547,0.59555,0,0,0,-0.18647,0.00933,0.97305,-0.57557,10.82901,0.00305,628.36719,3921.09375,3203.83569,78.90594,0,3,472,0,29,999
RUN MODE,163,-163.85274,9.59122,0.60915,0,0,0,-0.19062,0.00913,0.97134,-0.74656,11.71756,-0.01985,630.70312,3951.5625,3201.57812,78.90702,0,3,479,0,29,997
RUN MODE,164,-163.84158,9.82392,0.63063,0,0,0,-0.19673,0.00938,0.96938,-0.86412,12.6229,-0.02748,633.03906,3967.96875,3203.83569,78.9081,0,3,430,0,30,0
RUN MODE,165,-163.82991,10.11934,0.65858,0,0,0,-0.20454,0.00962,0.96851,-1.03053,13.51603,-0.04427,647.05469,3986.71875,3172.22656,78.90917,0,3,545,0,29,999
RUN MODE,166,-163.79982,10.39843,0.59532,0,0,0,-0.20986,0.00679,0.96479,-1.19084,14.25649,-0.05344,649.39062,4021.875,3160.9375,78.91133,0,3,194,0,30,9
RUN MODE,167,-163.78308,10.77929,0.58983,0,0,0,-0.21899,0.0082,0.96211,-0.86412,14.95115,-0.04427,642.38281,4014.84375,3145.13281,78.91241,0,3,552,0,29,989
RUN MODE,168,-163.76602,11.17955,0.56728,0,0,0,-0.22588,0.00801,0.95449,-0.59695,15.61221,-0.05496,637.71094,4014.84375,3140.61743,78.91457,0,3,664,0,30,32
RUN MODE,169,-163.7448,11.63064,0.51903,0,0,0,-0.2353,0.00698,0.95176,-0.49466,16.29924,-0.05802,637.71094,4033.59375,3122.55469,78.91241,0,3,546,0,29,977
RUN MODE,170,-163.7164,12.10684,0.46178,0,0,0,-0.24414,0.00591,0.94722,-0.49008,16.92061,0.03206,630.70312,4050,3097.71875,78.91133,0,3,548,0,29,990
RUN MODE,171,-163.69125,12.71599,0.45137,0,0,0,-0.25703,0.00674,0.94424,-0.35878,17.34962,0.17863,602.67188,4059.375,3061.59399,78.9081,0,3,475,0,29,999
RUN MODE,172,-163.65428,13.24972,0.42532,0,0,0,-0.26479,0.00615,0.94268,-0.34656,17.3542,0.32366,593.32812,4078.125,3057.07788,78.90702,0,3,484,0,29,997
RUN MODE,173,-163.62094,13.78471,0.43452,0,0,0,-0.27324,0.00708,0.9417,-0.24275,16.98015,0.43206,605.00781,4099.21875,3018.69531,78.90379,0,3,524,0,29,995
RUN MODE,174,-163.59592,14.34387,0.47882,0,0,0,-0.28101,0.0085,0.93721,-0.14962,16.38015,0.46107,609.67969,4108.59375,3009.66406,78.90055,0,3,434,0,30,2
RUN MODE,175,-163.58089,14.85272,0.53664,0,0,0,-0.2876,0.00957,0.93647,-0.16183,15.67634,0.34351,619.02344,4132.03125,3009.66406,78.89947,0,3,426,0,29,997
RUN MODE,176,-163.56972,15.3194,0.57289,0,0,0,-0.29331,0.00962,0.93423,-0.22443,15.07023,0.15878,635.375,4143.75,2984.82812,78.90055,0,3,413,0,30,0
RUN MODE,177,-163.558,15.80026,0.58525,0,0,0,-0.29937,0.00884,0.92817,-0.48702,14.67176,-0.01679,665.74219,4207.03125,2969.02344,78.9027,0,3,432,0,29,996
RUN MODE,178,-163.54497,16.32533,0.58157,0,0,0,-0.30737,0.00786,0.92319,-0.79389,14.47328,-0.16183,651.72656,4221.09375,2969.02344,78.90379,0,3,435,0,29,999
RUN MODE,179,-163.53644,16.80958,0.58929,0,0,0,-0.31421,0.00757,0.9209,-1.07176,14.29313,-0.27023,663.40625,4242.1875,2948.70337,78.91026,0,3,403,0,30,1
RUN MODE,180,-163.49814,17.28436,0.49387,0,0,0,-0.32144,0.00435,0.91909,-1.15573,14.06107,-0.31145,663.40625,4260.9375,2939.67188,78.91241,0,3,443,0,29,998
RUN MODE,181,-163.46785,17.7721,0.42825,0,0,0,-0.3292,0.00386,0.91743,-1.0855,13.76641,-0.27023,663.40625,4279.6875,2939.67188,78.91457,0,3,394,0,29,998
RUN MODE,182,-163.43961,18.22715,0.37727,0,0,0,-0.33496,0.00361,0.91406,-0.90687,13.43511,-0.16947,658.73438,4270.3125,2930.64062,78.91673,0,3,541,0,30,1
RUN MODE,183,-163.41304,18.63446,0.33841,0,0,0,-0.34087,0.00352,0.91436,-0.74198,13.05038,-0.07634,675.08594,4291.40625,2896.77344,78.91673,0,3,518,0,29,996
RUN MODE,184,-163.3633,19.02964,0.22952,0,0,0,-0.34604,0.00127,0.91182,-0.49466,12.64733,0.01832,686.76562,4317.1875,2880.96875,78.9178,0,3,416,0,30,0
RUN MODE,185,-163.34258,19.46396,0.21231,0,0,0,-0.35239,0.00273,0.90801,-0.27786,12.31145,0.12366,677.42188,4354.6875,2853.875,78.92104,0,3,393,0,29,999
RUN MODE,186,-163.32805,19.8622,0.21577,0,0,0,-0.35718,0.00322,0.90454,-0.20611,12.06412,0.16336,686.76562,4368.75,2858.39062,78.92104,0,3,450,0,29,998
RUN MODE,187,-163.30588,20.23797,0.19519,0,0,0,-0.3627,0.00239,0.90308,-0.2855,11.88397,0.12366,689.10156,4366.40625,2847.10156,78.91457,0,3,410,0,29,998
RUN MODE,188,-163.26962,20.61143,0.13249,0,0,0,-0.36851,0.00078,0.90112,-0.29771,11.80458,0.1084,677.42188,4382.8125,2858.39062,78.91026,0,3,428,0,30,0
RUN MODE,189,-163.27144,20.97768,0.17798,0,0,0,-0.37373,0.00293,0.89775,-0.3313,11.82595,0.10687,677.42188,4387.5,2831.29688,78.90379,0,3,458,0,29,998
RUN MODE,190,-163.27194,21.31265,0.21844,0,0,0,-0.37876,0.00332,0.89575,-0.41221,11.94504,0.05954,705.45312,4373.4375,2817.75,78.90163,0,3,475,0,30,2
RUN MODE,191,-163.26385,21.6897,0.23566,0,0,0,-0.38535,0.00313,0.89243,-0.47939,12.15725,0.02748,703.11719,4389.84375,2788.39844,78.90379,0,3,475,0,29,996
RUN MODE,192,-163.24588,22.08774,0.23006,0,0,0,-0.39214,0.00259,0.88921,-0.55115,12.42595,0.01832,700.78125,4401.5625,2768.07812,78.90702,0,3,481,0,30,1
RUN MODE,193,-163.23354,22.506,0.24112,0,0,0,-0.3981,0.00278,0.88354,-0.64733,12.65343,-0.01221,717.13281,4408.59375,2752.27344,78.91241,0,3,424,0,29,994
RUN MODE,194,-163.19162,22.93699,0.17697,0,0,0,-0.40493,0.00063,0.88013,-0.71908,12.77557,-0.03817,719.46875,4406.25,2759.04688,78.91457,0,3,424,0,29,998
RUN MODE,195,-163.16528,23.38195,0.15225,0,0,0,-0.41157,0.00083,0.87627,-0.6916,12.76794,-0.02748,712.46094,4427.34375,2743.24219,78.91026,0,3,430,0,29,999
RUN MODE,196,-163.13133,23.76924,0.1106,0,0,0,-0.41602,-0.00005,0.8731,-0.70382,12.61221,-0.01985,726.47656,4441.40625,2716.14844,78.90702,0,3,431,0,30,3
RUN MODE,197,-163.09312,24.14128,0.05475,0,0,0,-0.42095,-0.00093,0.87051,-0.61374,12.36947,-0.00763,719.46875,4481.25,2700.34375,78.9081,0,3,428,0,29,997
RUN MODE,198,-163.07343,24.51261,0.04225,0,0,0,-0.42539,-0.00034,0.8667,-0.50687,12.07481,0.03053,721.80469,4502.34375,2675.50781,78.9081,0,3,439,0,29,997
RUN MODE,199,-163.07187,24.88067,0.07385,0,0,0,-0.43008,0.00088,0.86353,-0.42443,11.80305,0.07176,719.46875,4528.125,2637.125,78.90917,0,3,404,0,30,1
RUN MODE,200,-163.05624,25.23446,0.07506,0,0,0,-0.43423,0.00044,0.86011,-0.46412,11.54962,0.07023,707.78906,4516.40625,2625.83594,78.91026,0,3,462,0,29,999
RUN MODE,201,-163.02841,25.5976,0.0468,0,0,0,-0.4397,-0.00049,0.8582,-0.52214,11.29924,0.03206,710.125,4514.0625,2630.35156,78.90702,0,3,414,0,30,0
RUN MODE,202,-163.01703,25.97183,0.05521,0,0,0,-0.44502,0.00005,0.85566,-0.54656,11.01832,0.01069,703.11719,4497.65625,2616.80469,78.90702,0,3,413,0,29,997
RUN MODE,203,-162.98732,26.30746,0.02103,0,0,0,-0.44878,-0.00098,0.85293,-0.5313,10.76183,0.00611,705.45312,4514.0625,2621.32031,78.90594,0,3,423,0,29,999
RUN MODE,204,-162.96024,26.67973,-0.00845,0,0,0,-0.45415,-0.00146,0.84966,-0.58168,10.51603,-0.02901,691.4375,4542.1875,2639.38281,78.90594,0,3,421,0,29,999
RUN MODE,205,-162.90147,27.03071,-0.11165,0,0,0,-0.45918,-0.00396,0.84805,-0.58779,10.30992,-0.06412,703.11719,4572.65625,2614.54688,78.91026,0,3,425,0,29,998
RUN MODE,206,-162.87959,27.35408,-0.13559,0,0,0,-0.46304,-0.00313,0.84502,-0.49008,10.20916,-0.0229,691.4375,4598.4375,2605.51562,78.91457,0,3,420,0,29,999
RUN MODE,207,-162.87419,27.7223,-0.12213,0,0,0,-0.46772,-0.00239,0.8395,-0.4687,10.21832,0.00305,698.44531,4624.21875,2555.84375,78.91133,0,3,431,0,30,2
RUN MODE,208,-162.86925,28.07397,-0.10629,0,0,0,-0.47393,-0.00229,0.83882,-0.5542,10.27939,-0.03359,689.10156,4624.21875,2540.03906,78.9081,0,3,421,0,29,995
RUN MODE,209,-162.85521,28.39594,-0.10867,0,0,0,-0.47842,-0.00264,0.83638,-0.60153,10.3603,-0.05496,689.10156,4628.90625,2499.39844,78.9081,0,3,468,0,30,0
RUN MODE,210,-162.86598,28.73976,-0.05817,0,0,0,-0.48369,-0.00127,0.8333,-0.61374,10.4,-0.05496,705.45312,4654.6875,2506.17188,78.90702,0,3,324,0,30,3
RUN MODE,211,-162.83717,29.07671,-0.09045,0,0,0,-0.48843,-0.00283,0.83076,-0.65802,10.31145,-0.09618,693.77344,4657.03125,2503.91406,78.90486,0,3,200,0,29,996
RUN MODE,212,-162.77081,29.32077,-0.20088,0,0,0,-0.49292,-0.00542,0.83213,-0.67023,10.50687,-0.1145,684.42969,4675.78125,2531.00781,78.9027,0,3,205,0,29,998
RUN MODE,213,-162.75179,29.69888,-0.21767,0,0,0,-0.49512,-0.0042,0.8209,-0.51908,10.2458,-0.04733,670.41406,4680.46875,2508.42969,78.90594,0,3,325,0,29,998
RUN MODE,214,-162.72772,29.99998,-0.2482,0,0,0,-0.49829,-0.00444,0.81919,-0.33435,10.03969,0.01985,675.08594,4694.53125,2503.91406,78.90702,0,3,307,0,30,1
RUN MODE,215,-162.69427,30.2744,-0.29877,0,0,0,-0.50098,-0.00527,0.81572,-0.27634,9.98321,0.04122,642.38281,4685.15625,2490.36719,78.90486,0,3,267,0,29,996
RUN MODE,216,-162.6998,30.49156,-0.27425,0,0,0,-0.50332,-0.004,0.81338,-0.25038,10.20305,0.04122,654.0625,4715.625,2470.04688,78.90379,0,3,258,0,29,998
RUN MODE,217,-162.73483,30.73801,-0.19374,0,0,0,-0.5062,-0.0022,0.80913,-0.24122,10.3313,0.02443,647.05469,4722.65625,2440.69531,78.9081,0,3,324,0,29,998
RUN MODE,218,-162.69736,30.89855,-0.25197,0,0,0,-0.51372,-0.00498,0.81558,-0.41069,11.12672,-0.05649,663.40625,4720.3125,2424.89062,78.90379,0,3,198,0,29,999
RUN MODE,219,-162.65503,31.19492,-0.31937,0,0,0,-0.52148,-0.00635,0.81221,-0.56489,12.02595,-0.13588,644.71875,4725,2411.34375,78.89947,0,3,367,0,30,21
RUN MODE,220,-162.64851,31.54158,-0.31743,0,0,0,-0.52715,-0.00562,0.8061,-0.62901,12.94504,-0.16031,651.72656,4713.28125,2391.02344,78.89732,0,3,275,0,29,985
RUN MODE,221,-162.61424,31.96387,-0.36484,0,0,0,-0.53633,-0.00698,0.80269,-0.71908,13.79847,-0.18015,658.73438,4706.25,2370.70312,78.89623,0,3,275,0,29,994
RUN MODE,222,-162.58554,32.53575,-0.40332,0,0,0,-0.54258,-0.00747,0.78926,-0.78779,14.52061,-0.23664,675.08594,4699.21875,2368.44531,78.89407,0,3,273,0,29,996
RUN MODE,223,-162.58659,33.00172,-0.38669,0,0,0,-0.54805,-0.00664,0.78428,-0.80916,15.10534,-0.25038,663.40625,4753.125,2352.64062,78.89839,0,3,290,0,30,1
RUN MODE,224,-162.61626,33.44396,-0.31557,0,0,0,-0.55142,-0.00518,0.77573,-0.89618,15.51756,-0.29008,679.75781,4755.46875,2336.83594,78.89732,0,3,258,0,29,996
RUN MODE,225,-162.58331,33.92993,-0.35771,0,0,0,-0.55923,-0.00718,0.77139,-1.00458,15.71908,-0.38321,689.10156,4797.65625,2314.25781,78.89947,0,3,252,0,29,997
RUN MODE,226,-162.556,34.39977,-0.39333,0,0,0,-0.56543,-0.00762,0.76714,-1.01221,15.72366,-0.43359,698.44531,4802.34375,2287.16406,78.9027,0,3,274,0,30,0
RUN MODE,227,-162.49329,34.79129,-0.48926,0,0,0,-0.57397,-0.00942,0.76968,-0.94351,15.65496,-0.36947,696.10938,4832.8125,2253.29688,78.90379,0,3,339,0,29,999
RUN MODE,228,-162.44756,35.25147,-0.55605,0,0,0,-0.57969,-0.00967,0.76348,-0.80611,15.55114,-0.27481,707.78906,4825.78125,2219.42969,78.89947,0,3,298,0,29,999
RUN MODE,229,-162.38823,35.70103,-0.64496,0,0,0,-0.58569,-0.01079,0.75933,-0.69466,15.54809,-0.18015,710.125,4856.25,2194.59375,78.89839,0,3,324,0,30,0
RUN MODE,230,-162.35646,36.0436,-0.6844,0,0,0,-0.58921,-0.0106,0.7564,-0.62595,15.6916,-0.09313,712.46094,4849.21875,2183.30469,78.88976,0,3,331,0,29,999
RUN MODE,231,-162.32088,36.45133,-0.72643,0,0,0,-0.59395,-0.01094,0.74946,-0.57863,15.96794,-0.00611,693.77344,4882.03125,2147.17969,78.88222,0,3,324,0,30,0
RUN MODE,232,-162.3428,36.90873,-0.66815,0,0,0,-0.60005,-0.00903,0.74321,-0.5771,16.2916,0.05038,696.10938,4877.34375,2111.05469,78.87898,0,3,255,0,29,997
RUN MODE,233,-162.33475,37.46544,-0.65714,0,0,0,-0.60601,-0.00933,0.73345,-0.63053,16.56336,0.03053,705.45312,4891.40625,2083.96094,78.87898,0,3,240,0,29,997
RUN MODE,234,-162.33157,38.00471,-0.6387,0,0,0,-0.61406,-0.00903,0.7293,-0.65496,16.70382,-0.00305,705.45312,4891.40625,2047.83582,78.88007,0,3,279,0,30,1
RUN MODE,235,-162.25961,38.69582,-0.73277,0,0,0,-0.6231,-0.01104,0.71958,-0.57252,16.73435,0.03053,712.46094,4921.875,2013.96863,78.88222,0,3,255,0,29,998
RUN MODE,236,-162.21472,39.31296,-0.78203,0,0,0,-0.63018,-0.01099,0.71396,-0.50534,16.62901,0.1084,733.48438,4924.21875,2007.19531,78.88222,0,3,244,0,29,999
RUN MODE,237,-162.11209,39.89235,-0.92303,0,0,0,-0.63564,-0.01333,0.70732,-0.4229,16.30229,0.1542,742.82812,4935.9375,2000.42188,78.8833,0,3,255,0,30,2
RUN MODE,238,-162.00145,40.44172,-1.07793,0,0,0,-0.64175,-0.01499,0.70234,-0.27939,15.83206,0.25802,731.14844,4947.65625,1984.61719,78.88114,0,3,208,0,29,995
RUN MODE,239,-161.9669,41.00575,-1.11632,0,0,0,-0.64648,-0.01382,0.69487,-0.07176,15.33588,0.43817,731.14844,4957.03125,1966.55469,78.88222,0,3,271,0,29,998
RUN MODE,240,-162.04243,41.48678,-0.98607,0,0,0,-0.65083,-0.01035,0.69053,0.0626,14.90076,0.57557,705.45312,4973.4375,1955.26562,78.88438,0,3,258,0,29,999
RUN MODE,241,-162.06586,41.93798,-0.93536,0,0,0,-0.65405,-0.01035,0.68452,0.06107,14.56794,0.5374,707.78906,4980.46875,1939.46094,78.89192,0,3,252,0,29,999
RUN MODE,242,-162.07294,42.40061,-0.91002,0,0,0,-0.65894,-0.0105,0.67886,-0.07939,14.43969,0.38931,696.10938,5006.25,1932.6875,78.89085,0,3,245,0,29,997
RUN MODE,243,-162.12773,42.86044,-0.81561,0,0,0,-0.66538,-0.00913,0.67461,-0.24885,14.52824,0.21221,700.78125,5020.3125,1923.65613,78.89192,0,3,329,0,30,1
RUN MODE,244,-162.11069,43.24846,-0.82648,0,0,0,-0.66914,-0.0106,0.67002,-0.48702,14.75572,-0.01985,710.125,5034.375,1914.62512,78.88869,0,3,233,0,30,9
RUN MODE,245,-162.04541,43.65899,-0.90919,0,0,0,-0.67549,-0.0126,0.66597,-0.69924,15.00458,-0.2458,735.82031,5036.71875,1898.82031,78.88869,0,3,233,0,29,990
RUN MODE,246,-161.97449,44.19923,-1.00047,0,0,0,-0.68291,-0.01382,0.6584,-0.79237,15.23969,-0.33588,740.49219,5050.78125,1876.24219,78.88653,0,3,252,0,29,997
RUN MODE,247,-161.91524,44.65671,-1.07442,0,0,0,-0.68809,-0.01431,0.65386,-0.7313,15.42443,-0.26412,740.49219,5041.40625,1849.14844,78.88653,0,3,487,0,30,0
RUN MODE,248,-161.89813,45.00291,-1.08522,0,0,0,-0.69341,-0.01367,0.65249,-0.65038,15.54657,-0.12519,738.15625,5039.0625,1819.79688,78.88869,0,3,466,0,30,0
RUN MODE,249,-161.88739,45.48165,-1.08478,0,0,0,-0.69937,-0.01313,0.64526,-0.53435,15.61832,0.02595,721.80469,5046.09375,1808.50781,78.88976,0,3,411,0,29,996
RUN MODE,250,-161.88408,45.95494,-1.07375,0,0,0,-0.70239,-0.0126,0.63755,-0.45496,15.67176,0.10534,719.46875,5071.875,1761.09375,78.88976,0,3,422,0,29,997
RUN MODE,251,-161.87367,46.4269,-1.07425,0,0,0,-0.70806,-0.01255,0.63218,-0.42137,15.74504,0.10382,710.125,5095.3125,1743.03113,78.88653,0,3,416,0,30,1
RUN MODE,252,-161.89948,46.93506,-1.02695,0,0,0,-0.71289,-0.01162,0.62466,-0.43969,15.87939,0.04733,717.13281,5130.46875,1713.67969,78.88761,0,3,412,0,29,997
RUN MODE,253,-161.86018,47.54744,-1.06973,0,0,0,-0.71694,-0.01279,0.61328,-0.54504,16.04733,-0.09924,712.46094,5135.15625,1713.67969,78.8833,0,3,479,0,29,999
RUN MODE,254,-161.74031,48.11404,-1.22365,0,0,0,-0.72402,-0.01543,0.60747,-0.65954,16.22748,-0.27176,719.46875,5151.5625,1693.35938,78.88438,0,3,410,0,29,998
RUN MODE,255,-161.61176,48.69866,-1.3891,0,0,0,-0.73154,-0.01729,0.60083,-0.72977,16.38168,-0.34046,733.48438,5146.875,1688.84387,78.88869,0,4,19,0,30,0
RUN MODE,256,-161.5761,49.28674,-1.43077,0,0,0,-0.73672,-0.01665,0.59258,-0.71756,16.46412,-0.3084,740.49219,5125.78125,1650.46094,78.89192,0,3,424,0,29,999
RUN MODE,257,-161.50444,49.86465,-1.51691,0,0,0,-0.74185,-0.01753,0.58486,-0.69771,16.44122,-0.24122,747.5,5142.1875,1621.1095,78.893,0,3,392,0,30,1
RUN MODE,258,-161.44673,50.42125,-1.58521,0,0,0,-0.74736,-0.01772,0.57822,-0.60305,16.32977,-0.14351,733.48438,5156.25,1589.5,78.89839,0,3,430,0,29,996
RUN MODE,259,-161.41963,50.99339,-1.6127,0,0,0,-0.75176,-0.01733,0.57012,-0.53588,16.14656,-0.0458,749.83588,5149.21875,1537.57031,78.90163,0,3,465,0,29,999
RUN MODE,260,-161.41232,51.45029,-1.61572,0,0,0,-0.75479,-0.01694,0.56494,-0.47176,15.92366,0,724.14062,5146.875,1494.67175,78.90055,0,3,444,0,30,2
RUN MODE,261,-161.366,51.92091,-1.66888,0,0,0,-0.75908,-0.01763,0.55884,-0.47939,15.73741,-0.03206,705.45312,5193.75,1472.09363,78.89516,0,3,431,0,29,995
RUN MODE,262,-161.36803,52.44112,-1.66151,0,0,0,-0.76499,-0.01719,0.55254,-0.53893,15.55725,-0.12977,693.77344,5184.375,1458.54688,78.893,0,3,452,0,30,1
RUN MODE,263,-161.35481,52.99828,-1.67216,0,0,0,-0.77021,-0.01738,0.54521,-0.63053,15.33282,-0.24275,731.14844,5184.375,1422.42188,78.88976,0,3,442,0,29,995
RUN MODE,264,-161.29791,53.47398,-1.73782,0,0,0,-0.77427,-0.01826,0.54004,-0.66107,15.05496,-0.31603,738.15625,5198.4375,1440.48438,78.88653,0,3,570,0,29,999
RUN MODE,265,-161.30746,54.07114,-1.71948,0,0,0,-0.7793,-0.01738,0.5311,-0.68397,14.72824,-0.32672,752.17188,5226.5625,1431.45312,78.88438,0,3,497,0,29,997
RUN MODE,266,-161.23286,54.60175,-1.80405,0,0,0,-0.78359,-0.01841,0.5251,-0.63969,14.29771,-0.28244,745.16406,5205.46875,1424.67969,78.88545,0,3,447,0,29,998
RUN MODE,267,-161.25566,55.1184,-1.76999,0,0,0,-0.78931,-0.01709,0.51992,-0.5374,13.79695,-0.17252,745.16406,5203.125,1417.90625,78.88653,0,3,490,0,29,999
RUN MODE,268,-161.24467,55.60517,-1.77692,0,0,0,-0.79067,-0.0168,0.51265,-0.40458,13.25954,-0.01374,712.46094,5231.25,1390.8125,78.88761,0,3,452,0,29,997
RUN MODE,269,-161.25539,56.03732,-1.75798,0,0,0,-0.79478,-0.01602,0.5084,-0.26107,12.75725,0.16336,677.42188,5250,1359.20312,78.89085,0,3,684,0,30,1
RUN MODE,270,-161.21588,56.42941,-1.80013,0,0,0,-0.79868,-0.01626,0.50444,-0.1374,12.34046,0.31145,672.75,5245.3125,1350.17188,78.89085,0,3,643,0,30,17
